english_sentence,norwegian_sentence,label
"After the restructuring , UPM 's average paper machine capacity in Europe will be 320,000 tons ( 350,000 short tons ) in coated magazine paper and 420,000 tons ( 460,000 short tons ) in coated fine paper .",Etter omstruktureringen vil UPMs gjennomsnittlige papirmaskinkapasitet i Europa være 320 000 tonn (350 000 kort) i belagt magasinpapir og 420 000 tonn (460 000 kort) i belagt fint papir.,1
"In the second quarter of 2010 , the group 's net profit rose to EUR 3.1 million from EUR 2.5 million in April-June 2009 .","I andre kvartal 2010 økte konsernets nettoresultat til 3,1 millioner euro fra 2,5 millioner euro i april-juni 2009.",2
"Product coverage : baked goods ; biscuits ; breakfast cereals Data coverage : market sizes historic and forecasts , company shares , brand shares and distribution data .","Produktdekning: bakevarer; kjeks; frokostblandinger Datadekning: markedsstørrelser historisk og prognoser, selskapsaksjer, merkevare aksjer og distribusjonsdata.",1
"The Bank of Tokyo-Mitsubishi UFJ , Ltd acted as agent for the loan .","Bank of Tokyo-Mitsubishi UFJ, Ltd fungerte som agent for lånet.",1
This new partnership agreement represents a significant milestone for both parties .,Denne nye partnerskapsavtalen representerer en viktig milepæl for begge parter.,2
"Pearl Plaza LLC , the joint venture of SRV and Shanghai Industrial Investment Holdings Co Ltd , has concluded the investment decision on construction of the first phase of the shopping center in Saint Petersburg , Russia .","Pearl Plaza LLC, fellesforetak av SRV og Shanghai Industrial Investment Holdings Co Ltd, har avsluttet investeringsbeslutning om bygging av første fase av kjøpesenteret i Saint Petersburg, Russland.",2
"CapMan 's first real estate fund , which had a total investment capacity of ( EURO ) 500 million and closed in June 2005 , invested in commercial properties in the Helsinki metropolitan area .","CapMans første eiendomsfond, som hadde en samlet investeringskapasitet på (EURO) 500 millioner og ble stengt i juni 2005, investerte i kommersielle eiendommer i Helsinki metropolitan området.",1
"For the first nine months of 2010 , Talvivaara 's net loss narrowed to EUR 8.3 million from EUR 21.9 million for the same period of 2009 .","For de første ni månedene av 2010 ble Talvivaaras netto tap redusert til EUR 8,3 millioner fra EUR 21,9 millioner for samme periode i 2009.",2
The company will build altogether 130 new substations by the end of this year .,Selskapet vil bygge totalt 130 nye understasjoner innen utgangen av dette året.,1
The reduction notice applied to 17 people .,Reduksjonsvarselet gjaldt 17 personer.,0
"Initially , the company said a maximum of 15 people would be made redundant in the parent company and about 15 in its subsidiaries .",I utgangspunktet sa selskapet at maksimalt 15 personer ville bli sagt opp i morselskapet og om lag 15 i datterselskapene.,0
"Finland 's Technopolis is planning to bring the first section of a technopark on stream in St. Petersburg at the end of 2008 , Kari Mikkonen , vice president of Technopolis , told reporters in Helsinki .","Finlands Technopolis planlegger å bringe den første delen av en teknopark på strøm i St. Petersburg i slutten av 2008, Kari Mikkonen, visepresident for Technopolis, fortalte reportere i Helsinki .",1
"Key reasons to read this report : - Report contains only relevant information , leaving out excessive data .","Viktige grunner til å lese denne rapporten : - Rapporten inneholder bare relevant informasjon, og utelater overdreven data.",1
Boomerang Boats had net sales of EUR 4.1 mn and it made an operating profit of EUR 0.4 mn in 2006 .,Boomerang Boats hadde et nettosalg på EUR 4.1 mn og et driftsresultat på EUR 0.4 mn i 2006.,1
The presentation material can be viewed on the company 's website in English after the conference .,Presentasjonsmaterialet kan sees på selskapets hjemmeside på engelsk etter konferansen.,1
"Last week , the Finnish metals and technology group announced plans to sell more than 80 percent of its technology unit to further the company 's strategic goal of becoming the world 's largest stainless steel maker .",I forrige uke annonserte den finske metall- og teknologigruppen planer om å selge mer enn 80 prosent av sin teknologienhet for å fremme selskapets strategiske mål om å bli verdens største produsent av rustfritt stål.,2
"When new types of network elements are added to the network , the conversion file is updated by adding the information required for converting the message format of the new network element type to the format understood by the management system .","Når nye typer nettverkselementer legges til nettverket, oppdateres konverteringsfilen ved å legge til informasjonen som kreves for å konvertere meldingsformatet til den nye nettverkselementtypen til formatet som forstås av administrasjonssystemet.",1
The new chain has 700 discount stores and 250 supermarkets .,Den nye kjeden har 700 rabattbutikker og 250 supermarkeder.,1
"In Asia earlier , Japan 's Nikkei index fell 0.62 percent and Hong Kong 's Hang Seng Index rose 0.56 percent .","I Asia tidligere, Japans Nikkei indeksen falt 0.62 prosent og Hong Kong 's Hang Seng Index steg 0.56 prosent .",1
Altia 's operating profit jumped to EUR 47 million from EUR 6.6 million .,"Altias driftsresultat økte til 47 millioner euro fra 6,6 millioner euro.",2
The fund at fair value will increase correspondingly .,Fondet til virkelig verdi vil øke tilsvarende.,2
"Stora Enso 's business in North America has annual capacity of about 3 million tons and employs about 4,350 people .",Stora Ensos virksomhet i Nord-Amerika har en årlig kapasitet på ca 3 millioner tonn og sysselsetter ca 4 350 personer.,1
Finnish Aldata Solution has signed a contract of supply its G.O.L.D. system to two French retail chains .,Finske Aldata Solution har signert en kontrakt om levering av sitt G.O.L.D.-system til to franske detaljhandelskjeder.,2
"A total of 15,000 new Citycon shares with a nominal value of EUR 1.35 per share were subscribed between 17 and 23 March 2006 exercising the A-B-C options based on the company 's stock option plan 1999 .","Totalt 15 000 nye Citycon aksjer med en nominell verdi på EUR 1,35 per aksje ble tegnet mellom 17 og 23 mars 2006 med A-B-C opsjoner basert på selskapets opsjonsplan 1999.",1
The volume of investments in the two phases of the project is estimated at USD 300mn ( EUR 215.03 mn ) .,Volumet av investeringer i de to fasene av prosjektet er anslått til USD 300mn ( EUR 215.03 mn ) .,1
The aim is to develop open-source application solutions .,Målet er å utvikle open-source applikasjonsløsninger.,1
The economic occupancy rate of Sponda 's property portfolio rose to 91.2 % from 88.8 % in 2006 .,"Den økonomiske utnyttelsesgraden av Spondas eiendomsportefølje økte til 91,2 % fra 88,8 % i 2006.",2
"The company has decided to stop the operations of Ruukki Construction Division in Latvia and Lithuania , and concentrate the production and logistics in Parnu , Estonia in 2009 .","Selskapet har besluttet å stoppe driften av Ruukki Construction Division i Latvia og Litauen, og konsentrere produksjonen og logistikken i Parnu, Estland i 2009.",1
"As a result , the distribution companies will start to distribute , in addition to their current product offering , Shimano reels , rods and other Shimano fishing tackle products on an exclusive basis .","Som et resultat, distribusjon selskapene vil begynne å distribuere, i tillegg til deres nåværende produkttilbud, Shimano hjul, stenger og andre Shimano fiskeutstyr produkter på en eksklusiv basis.",2
An appeal concerning the project has been lodged at the Czech Ministry of the Environment .,En klage på prosjektet har blitt inngitt til det tsjekkiske miljøverndepartementet.,1
`` It allows the young child to move forward with his life . '',`` Det tillater det unge barnet å gå videre med sitt liv. '',2
"The business area has operations in Finland , Sweden , Denmark , Estonia , Latvia and Lithuania .","Forretningsområdet har virksomhet i Finland, Sverige, Danmark, Estland, Latvia og Litauen.",1
"Finnish financial software solutions developer BasWare Oyj said its net profit fell to 884,000 euro ( $ 1.2 mln ) for the first quarter of 2007 from 2.0 mln euro ( $ 2.7 mln ) a year earlier .","Finske finansielle programvareløsninger utvikler BasWare Oyj sa sin netto fortjeneste falt til 884,000 euro ( $ 1.2 mln ) for første kvartal 2007 fra 2.0 mln euro ( $ 2.7 mln ) et år tidligere .",0
"Deliveries of Nokia 1112 , Nokia 2310 and Nokia 2610 are expected to start in the second quarter of 2006 .","Leveransene av Nokia 1112, Nokia 2310 og Nokia 2610 forventes å starte i andre kvartal 2006.",1
"The total delivery volume of paper businesses in 2010 was 1,155,000 tonnes , up from 1,132,000 tonnes in 2009 .","Det totale leveransevolumet av papirbedrifter i 2010 var 1 155 000 tonn, opp fra 1 132 000 tonn i 2009.",2
"According to Saarioinen 's Managing Director Ilkka M+ñkel+ñ , the food industry sector has a significant excess of production machinery .","Ifølge Saarioinens administrerende direktør Ilkka M+ñkel+ñ, har næringsmiddelindustrien et betydelig overskudd av produksjonsmaskiner.",1
Sales of security and system packaging increased slightly .,Salg av sikkerhet og systememballasje økte litt.,2
"Vaisala , headquartered in Helsinki in Finland , develops and manufactures electronic measurement systems for meteorology , environmental sciences , traffic and industry .","Vaisala, med hovedkontor i Helsinki i Finland, utvikler og produserer elektroniske målesystemer for meteorologi, miljøvitenskap, trafikk og industri.",1
"The company can be split into two parts over the coming months , with Essent owning and operating production and supply , and Enexis owning and operating the grid .","Selskapet kan deles inn i to deler i løpet av de kommende månedene, med Essent som eier og driver produksjon og forsyning, og Enexis som eier og driver nettet.",1
"Finnish Metso Paper has won an order to supply an uncoated fine paper machine to MCC Paper Yinhe , in China .","Finsk Metso Paper har vunnet en ordre om å levere en ubestrøket fin papirmaskin til MCC Paper Yinhe, i Kina.",2
"YIT acquired investment rights to a 10,000 square metre residential project in Yaroslavl and to a 16,400 square metre project in Moscow .",YIT kjøpte investeringsrettigheter til et 10 000 kvadratmeter stort boligprosjekt i Jaroslavl og et 16 400 kvadratmeter stort prosjekt i Moskva.,1
Below are unaudited consolidated results for Aspocomp Group under IFRS reporting standards .,Nedenfor følger ureviderte konsoliderte resultater for Aspocomp Group i henhold til IFRS rapporteringsstandarder.,1
"When the negotiations were started , Neste Oil anticipated that 450 people would be affected .","Da forhandlingene startet, forventet Neste Oil at 450 mennesker ville bli berørt.",1
"A purchase agreement for 7,200 tons of gasoline with delivery at the Hamina terminal , Finland , was signed with Neste Oil OYj at the average Platts index for this September plus eight US dollars per month .","En kjøpsavtale for 7,200 tonn bensin med levering på Hamina terminal, Finland, ble signert med Neste Oil OYj på gjennomsnittlig Platts indeks for denne september pluss åtte amerikanske dollar per måned.",2
He said : `` It is for sale again and we will be actively marketing it .,"Han sa: ``Det er for salg igjen, og vi vil være aktivt markedsføring det.",1
Net investment income,Netto investeringsinntekt,1
Tekla Group 's net sales for 2005 were approximately 38 million euros .,Tekla Groups nettosalg for 2005 var ca 38 millioner euro.,1
The Group also has a strong global position in other fishing categories .,Konsernet har også en sterk global posisjon innen andre fiskekategorier.,2
"At 12.59 pm , the OMX Helsinki 25 index was 0.32 pct lower at 2,694.81 .","Klokken 12.59 var OMX Helsinki 25-indeksen 0,32 pst lavere på 2,694.81.",0
The handset maker did not disclose any financial details .,Håndsettprodusenten avslørte ikke noen økonomiske detaljer.,1
"Sponda is a property investment company , specialising in commercial properties in the largest cities in Finland and Russia .",Sponda er et eiendomsinvesteringsselskap som spesialiserer seg på næringseiendommer i de største byene i Finland og Russland.,1
"In 2009 , Fiskars ' cash flow from operating activities amounted to EUR121m , up from EUR97m in the previous year .","I 2009 beløp Fiskars' kontantstrøm fra driftsaktiviteter seg til EUR121m, opp fra EUR97m året før.",2
