english_sentence,norwegian_sentence,label
"In addition , a further 29 employees can be laid off until further notice and the whole workforce can be laid off for short periods if needed .","I tillegg kan ytterligere 29 ansatte permitteres inntil videre, og hele arbeidsstokken kan permitteres i korte perioder ved behov.",0
"In addition , MIDs are always online and enable full Internet browsing .",I tillegg er MIDs alltid online og muliggjør full Internett-surfing.,1
"In addition , the contract includes modification of the effluent treatment plant at Follum .",I tillegg omfatter kontrakten modifisering av avløpsvannbehandlingsanlegget på Follum.,1
"In connection with the deal , Digia will employ 19 persons from Nokia in Oslo and in Silicon Valley in the USA .",I forbindelse med avtalen vil Digia ansette 19 personer fra Nokia i Oslo og i Silicon Valley i USA.,1
"In his current position , Manty has worked since 1996 .",I sin nåværende stilling har Manty jobbet siden 1996.,1
"In the financial statement for the first quarter of 2010 , Tikkurila is reported under discontinued operations .",I regnskapet for første kvartal 2010 er Tikkurila rapportert under avviklet virksomhet.,1
"In the fourth quarter of 2006 , OKO Banks expects the operating environment for Banking and Investment Services to remain similar to that in January-September 2006 .",I fjerde kvartal 2006 forventer OKO Banks at driftsmiljøet for Banking and Investment Services vil forbli tilsvarende som i januar-september 2006.,1
In the meantime the CEO 's duties will be assumed by Outotec 's Deputy CEO Seppo Rantakari .,I mellomtiden vil administrerende direktørs oppgaver bli overtatt av Outotecs nestleder Seppo Rantakari.,1
"In the sinter plant , limestone and coke breeze are mixed with the iron ore concentrate and sintered into lump form or sinter for use in the blast furnaces as a raw material for iron-making .",I sintringsanlegget blandes kalkstein og koksbit med jernmalmkonsentratet og sintres til klumpform eller sinter for bruk i masovnene som råmateriale for jernfremstilling.,1
"In this way , the industry 's starting point has been the consumers ' needs .",På denne måten har bransjens utgangspunkt vært forbrukernes behov.,1
"In total , more than 3000 surveillance cameras will be handled and managed according to a variety of needs , the company said .","Totalt, mer enn 3000 overvåkningskameraer vil bli håndtert og administrert i henhold til en rekke behov, selskapet sa.",1
"In volume , the focus is already outside Finland , as 60 % of the group 's products are made in Poland and the Baltic countries .","I volum er fokuset allerede utenfor Finland, da 60 % av konsernets produkter er laget i Polen og Baltikum.",1
"Incap , headquartered in Oulu , Finland , is a electronics contract manufacturer with some 750 employees in Finland , Estonia and India .","Incap, med hovedkontor i Oulu, Finland, er en elektronikk kontrakt produsent med ca 750 ansatte i Finland, Estland og India.",1
Incap Contract Manufacturing is a subsidiary of Incap Corporation of Finland .,Incap Contract Manufacturing er et datterselskap av Incap Corporation of Finland.,1
"Includes company and brand share data by category , as well as distribution channel data .","Inkluderer selskaps- og merkeandelsdata etter kategori, samt distribusjonskanaldata.",1
"Indigo and Somoncom serve 377,000 subscribers and had a market share of approximately 27 % as of May 2007 .",Indigo og Somoncom betjener 377 000 abonnenter og hadde en markedsandel på ca 27 % per mai 2007.,1
"industry in Asia +ó Pakistan , Malaysia , Taiwan and Philippines Today , Global Research & Data Services is going to publish several market analyses about the cement markets in Asia .","I dag, Global Research & Data Services kommer til å publisere flere markedsanalyser om sementmarkedene i Asia.",1
Investment management and investment advisory services are the company 's sole line of business .,Investeringsstyring og investeringsrådgivning er selskapets eneste forretningsområde.,1
Investments are not disclosed .,Investeringer er ikke avslørt .,1
Investments in product development stood at 6.0 mln euro ( $ 8.8 mln ) .,Investeringer i produktutvikling sto på 6.0 mln euro ( $ 8.8 mln ) .,1
"ISMS does not disclose its financial results , the daily said .","ISMS avslører ikke sine økonomiske resultater, den daglige sa.",1
"It also includes the installation of new equipment , training and start-up services , as well as service work of the shoe press delivered by Vaahto in 2001 .","Det inkluderer også installasjon av nytt utstyr, opplæring og oppstartstjenester, samt servicearbeid av skopressen levert av Vaahto i 2001.",1
It has been agreed with the company 's Board of Directors that she will be available in an advisory role .,Det er avtalt med selskapets styre at hun skal være tilgjengelig i en rådgivende rolle.,1
"It is Estonia 's second-largest meat processing company by market share ( according to AC Nielsen 's 2008 data , 13 percent ) .","Det er Estlands nest største kjøttforedling selskap etter markedsandel (i henhold til AC Nielsen 's 2008 data , 13 prosent ) .",1
It is expected to be online by 2011 .,Det er forventet å være online innen 2011 .,1
It 's not .,Det gjør det ikke.,1
It was decided that the auditors are reimbursed according to invoice .,Det ble besluttet at revisorene refunderes i henhold til faktura.,1
It will report full-year results on August 22 .,Det vil rapportere hele året resultater på August 22 .,1
"Its annual capacity is some 10,000 MW .",Den årlige kapasiteten er rundt 10 000 MW.,1
"Its main business area , the Glass Machinery Group of Glaston Technologies , is the global market leader in glass processing machines .","Dens viktigste forretningsområde, Glass Machinery Group of Glaston Technologies, er den globale markedslederen innen glassbehandlingsmaskiner.",2
Its market share is 6 percent according to AC Nielsen 's 2008 data .,Markedsandelen er 6 prosent ifølge AC Nielsens 2008-data.,1
"Its product portfolio comprises harvesters , forwarders , harvester heads , as well as cranes and loaders .","Produktporteføljen består av hogstmaskiner, transportører, hoggehoder, samt kraner og lastere.",1
"Janis Arbidans , CEO of YIT Celtnieciba , said the company was focusing on housing and real estate development market .","Janis Arbidans, CEO i YIT Celtnieciba, sa at selskapet fokuserte på bolig- og eiendomsutviklingsmarkedet.",1
"Jeder Beta-Tester erh+ñlt kostenlos sechs Monate lang Updates und hat laut eigener Aussage die M+Âglichkeit , die finale Version zu beeinflussen .","Jeder Beta-Tester erh+ñlt kostenlos sechs Monate lang oppdateringer og har måtte egener Aussage die M+Âglichkeit , den endelige versjonen til beeinflussen .",1
Joint procurement will be later extended to the factories in the Baltic countries .,Felles innkjøp vil senere bli utvidet til fabrikkene i Baltikum.,1
"Jon Risfelt has previously held operational executive positions in Europolitan , Ericsson , SAS , American Express card and travel divisions , as well as Nyman & Schultz ( CEO ) , Vodafone Sweden ( CEO ) , and Gambro Renal Products ( CEO ) .","Jon Risfelt har tidligere hatt operative lederstillinger i Europolitan, Ericsson, SAS, American Express kort og reise divisjoner, samt Nyman & Schultz ( CEO) , Vodafone Sweden ( CEO) og Gambro Renal Products ( CEO).",1
"Kaleva Kustannus Oy ( business ID 0187274-0 ) has , according to its notice , on 10 August 2009 acquired 4,458,000 Alma Media shares .","Kaleva Kustannus Oy (virksomhets-ID 0187274-0) har i henhold til varsel, den 10. august 2009 kjøpt 4 458 000 aksjer i Alma Media.",1
Karppinen expects the consolidation trend to continue in the Finnish market .,Karppinen forventer at konsolideringstrenden fortsetter i det finske markedet.,1
"Kaupthing forecasts that Finnish-Swedish Stora Enso will close its mill in Reisholz , in Germany .",Kaupthing spår at det finsk-svenske Stora Enso vil stenge sin fabrikk i Reisholz i Tyskland.,1
Kemira shares closed at (  x20ac ) 16.66 ( $ 22US .71 ) .,Kemira aksjer stengt på (  x20ac ) 16.66 ( $ 22US .71 ) .,1
"Kesko has about 2,000 stores engaged in chain operations in the Nordic and Baltic countries , Russia , and Belarus .","Kesko har ca 2000 butikker som driver kjededrift i Norden og Baltikum, Russland og Hviterussland.",1
Kirsi Rantanen was previously development director for HK Ruokatalo 's poultry business .,Kirsi Rantanen var tidligere utviklingsdirektør for HK Ruokatalos fjærfevirksomhet.,1
"Koduextra is operating a retail chain of 11 stores , controlled by Finnish Non-Food Center KY , Rukax OY , and Scan-Tukka OY .","Koduextra driver en butikkkjede med 11 butikker, kontrollert av Finnish Non-Food Center KY, Rukax OY og Scan-Tukka OY.",1
"Koff 's market share of the volume of the market was 23.4 % , Karhu 's 21.4 % .","Koff 's markedsandel av volumet av markedet var 23.4% , Karhu 's 21.4%.",1
"L+ñnnen Tehtaat 's Food Division was reorganised into two strategic business units , Apetit Frozen Foods and Jams , and Apetit Fish .","L+ñnnen Tehtaats matdivisjon ble omorganisert til to strategiske forretningsenheter, Apetit Frozen Foods and Jams, og Apetit Fish.",1
"Last year , the firm also acquired Realprojekti Oy , a real estate development company , to advise CapMan on its property activities .","I fjor kjøpte firmaet også Realprojekti Oy, et eiendomsutviklingsselskap, for å gi råd til CapMan om sine eiendomsaktiviteter.",1
"Later on , about 150 Finnish-made houses will be build in the area .",Senere skal det bygges rundt 150 finske hus i området.,1
Lemmink+ñinen started the manufacture of roofing felt in 1920 and the production of asphalt in the 1930s .,Lemmink+ñinen startet produksjonen av taktekking i 1920 og produksjon av asfalt på 1930-tallet.,1
"Like all other mechanical pipettors from Biohit , also Proline Plus is CE-IVD marked and comes with a 3-year warranty .","Som alle andre mekaniske pipetter fra Biohit, er også Proline Plus CE-IVD merket og kommer med en 3 års garanti.",1
"LONDON ( AFX ) - Intertek Group PLC , a testing and inspection company , said its commercial and electrical division has bought Finland-based company Natlabs Oy from Etteplan Oyj for 1.3 mln eur in cash .","LONDON ( AFX ) - Intertek Group PLC, et test- og inspeksjonsfirma, sa at deres kommersielle og elektriske divisjon har kjøpt det Finland-baserte selskapet Natlabs Oy fra Etteplan Oyj for 1.3 mln eur i kontanter.",1
"Loudeye Corp. , up $ 2.56 at $ 4.33 Nokia Corp. , down 10 cents at $ 19.46 Nokia agreed to buy the digital music distributor for $ 60 million .","Loudeye Corp. , opp $ 2.56 på $ 4.33 Nokia Corp. , ned 10 cent på $ 19.46 Nokia ble enige om å kjøpe den digitale musikkdistributøren for $ 60 millioner .",1
( A spokesperson told WWD to expect a 50-50 mix of clothing and home decor . ),(En talsmann fortalte WWD å forvente en 50-50 blanding av klær og hjem innredning . ),1
"( ADP News ) - Nov 28 , 2008 - Finnish power-supply solutions provider Efore Oyj ( OMX : EFO1V ) announced today the launch of OPUS DC , the latest power system in its OPUS product line .","( ADP News ) - 28 november 2008 - Finsk strømforsyning løsninger leverandør Efore Oyj (OMX : EFO1V ) annonserte i dag lanseringen av OPUS DC , den nyeste kraftsystemet i sin OPUS produktlinjen .",2
"( ADP News ) - Nov 3 , 2008 - Finnish paper , packaging and forest products company Stora Enso Oyj ( OMX : STERV ) said today that it would invest EUR 137 million ( USD 176.6 m ) in the building of a power plant at its Ostroleka Mi","( ADP News ) - Nov 3 , 2008 - Finsk papir, emballasje og skog produkter selskapet Stora Enso Oyj (OMX : STERV ) sa i dag at det ville investere EUR 137 millioner ( USD 176.6 m ) i byggingen av et kraftverk på sin Ostroleka Mi",1
( The acquisition sum has not been disclosed . ),(Oppkjøpssummen er ikke offentliggjort.),1
"Luna took fifth place on six-under 207 , a shot behind Spain 's Beatriz Recari and Germany 's Martina Eberl , while Welsh player Becky Brewerton was the highest-placed British finisher , sharing seventh place on three-under 210 after shooting 71 .","Luna tok femteplass på seks-under 207, et skudd bak Spanias Beatriz Recari og Tysklands Martina Eberl, mens den walisiske spilleren Becky Brewerton ble nummer syv på tre-under 210 etter å ha skutt 71.",1
"Maggie Ramsey 's wait - and those of thousands of Oregon and Washington guides , anglers and others who flock to his frequent seminars - is nearly over .","Maggie Ramsey 's vente - og de av tusenvis av Oregon og Washington guider , sportsfiskere og andre som strømmer til hans hyppige seminarer - er nesten over .",1
